adm_region,adm_provincia,adm_comuna,adm_local,EDUARDO ANTONIO ARTES BRICHETTI,EVELYN MATTHEI FORNET,FRANCO PARISI FERNANDEZ,HAROLD MAYNE-NICHOLLS SECUL,JEANNETTE JARA ROMAN,JOHANNES KAISER BARENTS-VON HOHENHAGEN,JOSE ANTONIO KAST RIST,MARCO ANTONIO ENRIQUEZ-OMINAMI GUMUCIO,validamente_emitidos,votos_nulos,votos_blancos,total_votacion
DEL BIOBIO,CONCEPCION,PENCO,ESCUELA LA GREDA,13,177,736,21,471,291,585,24,2318,60,33,2411
DEL BIOBIO,CONCEPCION,PENCO,ESCUELA PENCO,36,364,867,46,965,405,821,29,3533,109,39,3681
DEL BIOBIO,CONCEPCION,PENCO,ESCUELA REPUBLICA DE ITALIA,39,363,826,48,1145,397,792,53,3663,116,36,3815
DEL BIOBIO,CONCEPCION,PENCO,LICEO PENCOPOLITANO,27,322,790,33,881,329,661,44,3087,68,28,3183
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,COLEGIO ALEMAN DE CONCEPCION,14,1768,119,96,506,720,2017,17,5257,61,17,5335
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,COLEGIO CONCEPCION LOS HUERTOS,23,939,374,103,1008,516,1158,36,4157,63,26,4246
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,COLEGIO EDUCA BIOBIO,31,309,1271,42,807,407,854,40,3761,83,29,3873
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,COLEGIO FRATERNIDAD,71,1044,1602,180,2269,1193,2236,72,8667,159,45,8871
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,COLEGIO GALVARINO,39,517,1311,67,1164,668,1196,43,5005,94,44,5143
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,COLEGIO INSTITUTO SAN PEDRO,37,1038,1067,97,1499,892,1534,57,6221,127,37,6385
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,COLEGIO LOS EDUCADORES,20,213,1470,17,629,318,848,41,3556,96,41,3693
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,COLEGIO NUEVOS HORIZONTES,32,389,2313,55,1237,670,1280,59,6035,155,64,6254
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,COLEGIO PARTICULAR ALBERTO BLEST GANA,6,117,736,18,365,212,453,28,1935,47,22,2004
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,COLEGIO SAN IGNACIO,44,1141,406,115,1300,572,1267,37,4882,88,23,4993
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,ESCUELA BASICA BOCA BIO BIO SUR,22,223,1450,28,698,365,727,52,3565,101,43,3709
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,ESCUELA BASICA LUIS ALBERTO ACEVEDO,22,584,254,57,623,424,756,24,2744,50,7,2801
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,ESCUELA BASICA MICHAIHUE,26,284,1826,36,889,475,988,58,4582,118,61,4761
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,ESCUELA DARIO SALAS MARCHANT,36,849,525,92,1090,668,1079,47,4386,88,24,4498
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,ESCUELA ENRIQUE SORO BARRIGA,49,638,1453,88,1518,792,1429,63,6030,184,62,6276
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,ESCUELA MIGUEL JOSE ZAÑARTU SANTA MARIA,20,624,328,41,707,439,657,19,2835,70,28,2933
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,ESCUELA PARTICULAR SAN JOSE,37,515,1237,72,1301,732,1450,54,5398,99,33,5530
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,ESCUELA SARGENTO CANDELARIA PEREZ,23,391,1765,36,1047,509,1076,84,4931,166,84,5181
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,LICEO PARTICULAR LOS ANDES,27,317,1242,32,775,434,857,53,3737,106,33,3876
DEL BIOBIO,CONCEPCION,SAN PEDRO DE LA PAZ,LICEO SAN PEDRO,30,607,648,51,795,436,820,34,3421,84,22,3527
DEL BIOBIO,CONCEPCION,SANTA JUANA,ESCUELA DIEGO PORTALES,23,170,851,26,494,330,942,36,2872,75,36,2983
DEL BIOBIO,CONCEPCION,SANTA JUANA,ESCUELA PARTICULAR CLORINDA AVELLO,20,378,1020,38,858,528,1498,44,4384,115,49,4548
DEL BIOBIO,CONCEPCION,SANTA JUANA,LICEO NUEVA ZELANDIA,32,359,1211,28,692,553,1756,45,4676,129,89,4894
DEL BIOBIO,CONCEPCION,TALCAHUANO,COLEGIO AMANECER TALCAHUANO,48,540,845,89,1140,686,1137,35,4520,85,28,4633
