adm_region,adm_provincia,adm_comuna,adm_local,EDUARDO ANTONIO ARTES BRICHETTI,EVELYN MATTHEI FORNET,FRANCO PARISI FERNANDEZ,HAROLD MAYNE-NICHOLLS SECUL,JEANNETTE JARA ROMAN,JOHANNES KAISER BARENTS-VON HOHENHAGEN,JOSE ANTONIO KAST RIST,MARCO ANTONIO ENRIQUEZ-OMINAMI GUMUCIO,validamente_emitidos,votos_nulos,votos_blancos,total_votacion
DE MAGALLANES Y DE LA ANTARTICA CHILENA,MAGALLANES,PUNTA ARENAS,LICEO JUAN BAUTISTA CONTARDI,17,329,358,48,888,512,705,53,2910,75,32,3017
DE MAGALLANES Y DE LA ANTARTICA CHILENA,MAGALLANES,PUNTA ARENAS,LICEO LUIS ALBERTO BARRERA,6,62,111,13,177,78,152,11,610,19,7,636
DE MAGALLANES Y DE LA ANTARTICA CHILENA,MAGALLANES,PUNTA ARENAS,LICEO POLITECNICO RAUL SILVA HENRIQUEZ,36,381,1148,71,1437,724,909,100,4806,200,85,5091
DE MAGALLANES Y DE LA ANTARTICA CHILENA,MAGALLANES,PUNTA ARENAS,LICEO POLIVALENTE MARIA BEHETY,9,152,259,27,481,267,335,35,1565,79,26,1670
DE MAGALLANES Y DE LA ANTARTICA CHILENA,MAGALLANES,PUNTA ARENAS,LICEO SAN JOSE,10,278,292,42,714,460,610,48,2454,72,36,2562
DE MAGALLANES Y DE LA ANTARTICA CHILENA,MAGALLANES,PUNTA ARENAS,UNIVERSIDAD DE MAGALLANES,15,556,321,66,757,619,1067,45,3446,63,26,3535
DE MAGALLANES Y DE LA ANTARTICA CHILENA,MAGALLANES,RIO VERDE,BERNARDO DE BRUYNE,2,41,51,4,78,105,149,6,436,6,12,454
DE MAGALLANES Y DE LA ANTARTICA CHILENA,MAGALLANES,SAN GREGORIO,ESCUELA PUNTA DELGADA,2,37,40,2,97,98,89,10,375,9,8,392
DE MAGALLANES Y DE LA ANTARTICA CHILENA,TIERRA DEL FUEGO,PORVENIR,COLEGIO MARIA AUXILIADORA,4,90,208,16,420,184,323,19,1264,35,24,1323
DE MAGALLANES Y DE LA ANTARTICA CHILENA,TIERRA DEL FUEGO,PORVENIR,LICEO HERNANDO DE MAGALLANES,7,172,523,22,789,380,690,39,2622,100,57,2779
DE MAGALLANES Y DE LA ANTARTICA CHILENA,TIERRA DEL FUEGO,PRIMAVERA,ESCUELA CERRO SOMBRERO,3,52,76,2,119,51,81,8,392,5,5,402
DE MAGALLANES Y DE LA ANTARTICA CHILENA,TIERRA DEL FUEGO,TIMAUKEL,ESCUELA PAMPA GUANACO,2,26,22,2,34,47,93,6,232,7,4,243
DE MAGALLANES Y DE LA ANTARTICA CHILENA,ULTIMA ESPERANZA,NATALES,ESC. DE CONCENTRACION FRONTERIZA DOROTEA,2,16,23,1,40,22,42,3,149,4,3,156
DE MAGALLANES Y DE LA ANTARTICA CHILENA,ULTIMA ESPERANZA,NATALES,ESCUELA BERNARDO O´HIGGINS,15,265,312,32,834,393,568,58,2477,115,51,2643
DE MAGALLANES Y DE LA ANTARTICA CHILENA,ULTIMA ESPERANZA,NATALES,ESCUELA CAPITAN JUAN LADRILLERO,23,273,643,33,929,505,810,78,3294,145,64,3503
DE MAGALLANES Y DE LA ANTARTICA CHILENA,ULTIMA ESPERANZA,NATALES,ESCUELA MIGUEL MONTECINOS,0,5,6,0,13,6,19,1,50,8,3,61
DE MAGALLANES Y DE LA ANTARTICA CHILENA,ULTIMA ESPERANZA,NATALES,ESCUELA SANTIAGO BUERAS,25,220,665,39,861,461,796,66,3133,157,71,3361
DE MAGALLANES Y DE LA ANTARTICA CHILENA,ULTIMA ESPERANZA,NATALES,LICEO GABRIELA MISTRAL,13,241,277,41,744,377,669,56,2418,83,33,2534
DE MAGALLANES Y DE LA ANTARTICA CHILENA,ULTIMA ESPERANZA,NATALES,LICEO LUIS CRUZ MARTINEZ,19,258,337,44,778,373,612,49,2470,99,46,2615
DE MAGALLANES Y DE LA ANTARTICA CHILENA,ULTIMA ESPERANZA,NATALES,POLIDEPORTIVO MUNICIPAL,18,195,412,41,741,338,580,29,2354,117,44,2515
DE MAGALLANES Y DE LA ANTARTICA CHILENA,ULTIMA ESPERANZA,TORRES DEL PAINE,ESCUELA RAMON SERRANO,2,79,113,13,225,172,250,9,863,22,16,901
